"setting","scenario","n_r","n_o","calibration","variant","rho","gamma","kappa","treated_nuisance","method","target","interval_method","attempted","successful","fit_failures","unavailable","target_unavailable","interval_attempted","interval_successful","bootstrap_draws_attempted","bootstrap_draws_successful","bias","bias_mcse","rmse","rmse_mcse","coverage","coverage_mcse","mean_width","width_mcse","width_ratio","width_ratio_mcse","width_difference","width_difference_mcse","ise_difference","ise_difference_mcse","integrated_rmse_ratio","integrated_rmse_ratio_mcse","ise_increase_frequency","width_increase_frequency","variance_ratio","variance_ratio_mcse","control_loss_reduction","control_loss_reduction_mcse","pseudo_variance","control_loss","imputation_mse","imputation_mse_mcse","imputation_r_squared","imputation_r_squared_mcse","mean_embed_dim","coverage_scope"
"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge",1,200,2000,"ridge","nonprognostic",0,1,0,"dictionary","A","above_zero","pointwise conditional trial percentile bootstrap",10,10,0,0,0,10,10,200,200,0.00671746781911826,0.0660857279497716,0.198370953825811,0.0396686531670862,0.9,0.0948683298050514,0.612491921175472,0.0271248384461678,0.849731453427837,0.0781674095333805,-0.148768757089067,0.0527612079476325,-0.0358570516943952,0.021925843881554,0.748970682932135,0.0956740659053759,0.3,0.2,0.834105248426819,0.0136545742813128,0.313861826416324,0.0506964939832419,4.40669818921963,1.04536503658065,,,,,,"conditional on successful intervals"
"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge",1,200,2000,"ridge","nonprognostic",0,1,0,"dictionary","A","average","pointwise conditional trial percentile bootstrap",10,10,0,0,0,10,10,200,200,0.0406474001125791,0.0303370656612857,0.0996757197734059,0.0136638592582662,1,0,0.465222130875374,0.029510327484912,0.852051003398014,0.0382517323662055,-0.0849562808175008,0.0203574419873458,-0.0358570516943952,0.021925843881554,0.748970682932135,0.0956740659053759,0.3,0.1,0.834105248426819,0.0136545742813128,0.313861826416324,0.0506964939832419,4.40669818921963,1.04536503658065,,,,,,"conditional on successful intervals"
"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge",1,200,2000,"ridge","nonprognostic",0,1,0,"dictionary","A","below_zero","pointwise conditional trial percentile bootstrap",10,10,0,0,0,10,10,200,200,0.0745773324060421,0.0282213355000576,0.11282629350228,0.0267524992489706,1,0,0.637721879062008,0.0337249717065821,0.819159944634856,0.047141041367813,-0.155319296850546,0.0461533359100902,-0.0358570516943952,0.021925843881554,0.748970682932135,0.0956740659053759,0.3,0.2,0.834105248426819,0.0136545742813128,0.313861826416324,0.0506964939832419,4.40669818921963,1.04536503658065,,,,,,"conditional on successful intervals"
"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge",1,200,2000,"ridge","nonprognostic",0,1,0,"dictionary","A","integrated","pointwise conditional trial percentile bootstrap",10,10,0,0,0,0,0,200,200,,,0.214041812497439,0.0210580378306944,,,,,,,,,-0.0358570516943952,0.021925843881554,0.748970682932135,0.0956740659053759,0.3,,0.834105248426819,0.0136545742813128,0.313861826416324,0.0506964939832419,4.40669818921963,1.04536503658065,,,,,,"conditional on successful intervals"
"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge",1,200,2000,"ridge","nonprognostic",0,1,0,"dictionary","A","profile_minus1","pointwise conditional trial percentile bootstrap",10,10,0,0,0,10,10,200,200,0.0840987052701123,0.0320213475035757,0.127674948567102,0.0259504390935362,1,0,0.727240960067394,0.0333456500624994,0.814570022824693,0.0430414236621141,-0.185215872444551,0.0507234272698265,-0.0358570516943952,0.021925843881554,0.748970682932135,0.0956740659053759,0.3,0.1,0.834105248426819,0.0136545742813128,0.313861826416324,0.0506964939832419,4.40669818921963,1.04536503658065,,,,,,"conditional on successful intervals"
"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge",1,200,2000,"ridge","nonprognostic",0,1,0,"dictionary","A","profile_plus1","pointwise conditional trial percentile bootstrap",10,10,0,0,0,10,10,200,200,-0.00280390504495516,0.0747715863176058,0.224332282490866,0.043836766426821,0.9,0.0948683298050514,0.701007248005954,0.0287308650062834,0.830344661310074,0.0633329094691357,-0.178268464682582,0.0598521468218684,-0.0358570516943952,0.021925843881554,0.748970682932135,0.0956740659053759,0.3,0.2,0.834105248426819,0.0136545742813128,0.313861826416324,0.0506964939832419,4.40669818921963,1.04536503658065,,,,,,"conditional on successful intervals"
"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge",1,200,2000,"ridge","nonprognostic",0,1,0,"dictionary","A","profile_zero","pointwise conditional trial percentile bootstrap",10,10,0,0,0,10,10,200,200,0.0406474001125786,0.0303370656612857,0.0996757197734057,0.0136638592582662,1,0,0.465222130875374,0.029510327484912,0.852051003398014,0.0382517323662055,-0.0849562808175006,0.0203574419873458,-0.0358570516943952,0.021925843881554,0.748970682932135,0.0956740659053759,0.3,0.1,0.834105248426819,0.0136545742813128,0.313861826416324,0.0506964939832419,4.40669818921963,1.04536503658065,,,,,,"conditional on successful intervals"
"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge",1,200,2000,"ridge","nonprognostic",0,1,0,"dictionary","causal_forest","above_zero","grf pointwise asymptotic normal interval",10,0,0,0,10,10,0,0,0,,,,,,,,,,,,,0.132145900362016,0.0321071691256164,1.61803220541038,0.276087274164786,0.9,,1,0,0,0,5.29116649020911,1.35922686299698,,,,,,"conditional on successful intervals"
"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge",1,200,2000,"ridge","nonprognostic",0,1,0,"dictionary","causal_forest","average","grf pointwise asymptotic normal interval",10,0,0,0,10,10,0,0,0,,,,,,,,,,,,,0.132145900362016,0.0321071691256164,1.61803220541038,0.276087274164786,0.9,,1,0,0,0,5.29116649020911,1.35922686299698,,,,,,"conditional on successful intervals"
"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge",1,200,2000,"ridge","nonprognostic",0,1,0,"dictionary","causal_forest","below_zero","grf pointwise asymptotic normal interval",10,0,0,0,10,10,0,0,0,,,,,,,,,,,,,0.132145900362016,0.0321071691256164,1.61803220541038,0.276087274164786,0.9,,1,0,0,0,5.29116649020911,1.35922686299698,,,,,,"conditional on successful intervals"
"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge",1,200,2000,"ridge","nonprognostic",0,1,0,"dictionary","causal_forest","integrated","grf pointwise asymptotic normal interval",10,10,0,0,0,0,0,0,0,,,0.462403340768209,0.0139744938913158,,,,,,,,,0.132145900362016,0.0321071691256164,1.61803220541038,0.276087274164786,0.9,,1,0,0,0,5.29116649020911,1.35922686299698,,,,,,"conditional on successful intervals"
"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge",1,200,2000,"ridge","nonprognostic",0,1,0,"dictionary","causal_forest","profile_minus1","grf pointwise asymptotic normal interval",10,10,0,0,0,10,10,0,0,0.488973356314619,0.0444879314311144,0.506860461638861,0.0445908168407072,0.3,0.144913767461894,0.913406169512192,0.0513302684009254,1.03351726664893,0.0870095019200849,0.000949337000246742,0.0738002082751431,0.132145900362016,0.0321071691256164,1.61803220541038,0.276087274164786,0.9,0.5,1,0,0,0,5.29116649020911,1.35922686299698,,,,,,"conditional on successful intervals"
"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge",1,200,2000,"ridge","nonprognostic",0,1,0,"dictionary","causal_forest","profile_plus1","grf pointwise asymptotic normal interval",10,10,0,0,0,10,10,0,0,-0.370178116949614,0.0510595376458173,0.40061892832192,0.0499666987864516,0.6,0.154919333848297,0.898020086828697,0.0548165918530086,1.0476526501946,0.0730035647455761,0.0187443741401605,0.0588769034327408,0.132145900362016,0.0321071691256164,1.61803220541038,0.276087274164786,0.9,0.4,1,0,0,0,5.29116649020911,1.35922686299698,,,,,,"conditional on successful intervals"
"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge",1,200,2000,"ridge","nonprognostic",0,1,0,"dictionary","causal_forest","profile_zero","grf pointwise asymptotic normal interval",10,10,0,0,0,10,10,0,0,0.0498023237876408,0.0467564183423472,0.148848027734634,0.0273230626125997,1,0,0.767318048628977,0.0417437769228688,1.44489654320208,0.123969527506199,0.217139636936102,0.0527192630368454,0.132145900362016,0.0321071691256164,1.61803220541038,0.276087274164786,0.9,1,1,0,0,0,5.29116649020911,1.35922686299698,,,,,,"conditional on successful intervals"
"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge",1,200,2000,"ridge","nonprognostic",0,1,0,"dictionary","interaction_ols","above_zero","pointwise conditional trial percentile bootstrap",10,10,0,0,0,10,10,200,200,0.0316420286141709,0.0719743800821278,0.218229284168462,0.0467564534174477,0.9,0.0948683298050514,0.67174092987586,0.0443451733671572,0.922666887336132,0.0803367721982753,-0.0895197483886787,0.0582185931801841,-0.0251864740257011,0.0171134317936833,0.83163114857037,0.0781763284932315,0.5,0.4,1,0,0,0,5.29116649020911,1.35922686299698,,,,,,"conditional on successful intervals"
"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge",1,200,2000,"ridge","nonprognostic",0,1,0,"dictionary","interaction_ols","average","pointwise conditional trial percentile bootstrap",10,10,0,0,0,10,10,200,200,0.0543806452326247,0.03430091246646,0.116388263756284,0.0200365158791555,1,0,0.491929759114821,0.0302769727023426,0.913009780326578,0.0583439296259575,-0.0582486525780539,0.0374101861569911,-0.0251864740257011,0.0171134317936833,0.83163114857037,0.0781763284932315,0.5,0.4,1,0,0,0,5.29116649020911,1.35922686299698,,,,,,"conditional on successful intervals"
"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge",1,200,2000,"ridge","nonprognostic",0,1,0,"dictionary","interaction_ols","below_zero","pointwise conditional trial percentile bootstrap",10,10,0,0,0,10,10,200,200,0.0771192618510809,0.0268464105255357,0.111507615755185,0.0196860488825908,1,0,0.645531699282349,0.0421142368621527,0.821059382813594,0.0452217479286375,-0.147509476630205,0.0371116232089435,-0.0251864740257011,0.0171134317936833,0.83163114857037,0.0781763284932315,0.5,0.2,1,0,0,0,5.29116649020911,1.35922686299698,,,,,,"conditional on successful intervals"
"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge",1,200,2000,"ridge","nonprognostic",0,1,0,"dictionary","interaction_ols","integrated","pointwise conditional trial percentile bootstrap",10,10,0,0,0,0,0,200,200,,,0.237664627502459,0.0283550122326859,,,,,,,,,-0.0251864740257011,0.0171134317936833,0.83163114857037,0.0781763284932315,0.5,,1,0,0,0,5.29116649020911,1.35922686299698,,,,,,"conditional on successful intervals"
"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge",1,200,2000,"ridge","nonprognostic",0,1,0,"dictionary","interaction_ols","profile_minus1","pointwise conditional trial percentile bootstrap",10,10,0,0,0,10,10,200,200,0.0814508313690619,0.0300976230837705,0.121601974360393,0.0175066384133962,1,0,0.762374274537105,0.054493479360835,0.84154602416172,0.0458666342697668,-0.15008255797484,0.0394492931244388,-0.0251864740257011,0.0171134317936833,0.83163114857037,0.0781763284932315,0.5,0.1,1,0,0,0,5.29116649020911,1.35922686299698,,,,,,"conditional on successful intervals"
"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge",1,200,2000,"ridge","nonprognostic",0,1,0,"dictionary","interaction_ols","profile_plus1","pointwise conditional trial percentile bootstrap",10,10,0,0,0,10,10,200,200,0.0273104590961864,0.0820489478394081,0.247657282852796,0.0512400118995595,1,0,0.756085505520714,0.0437583225767913,0.886777805975223,0.0631510465936156,-0.123190207167823,0.0585645164397125,-0.0251864740257011,0.0171134317936833,0.83163114857037,0.0781763284932315,0.5,0.3,1,0,0,0,5.29116649020911,1.35922686299698,,,,,,"conditional on successful intervals"
"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge",1,200,2000,"ridge","nonprognostic",0,1,0,"dictionary","interaction_ols","profile_zero","pointwise conditional trial percentile bootstrap",10,10,0,0,0,10,10,200,200,0.0543806452326242,0.03430091246646,0.116388263756284,0.0200365158791554,1,0,0.49192975911482,0.0302769727023426,0.913009780326578,0.0583439296259575,-0.0582486525780538,0.037410186156991,-0.0251864740257011,0.0171134317936833,0.83163114857037,0.0781763284932315,0.5,0.4,1,0,0,0,5.29116649020911,1.35922686299698,,,,,,"conditional on successful intervals"
"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge",1,200,2000,"ridge","nonprognostic",0,1,0,"dictionary","none","above_zero","pointwise conditional trial percentile bootstrap",10,10,0,0,0,10,10,200,200,0.0377993192438995,0.210364125162543,0.632223358421628,0.184172730711414,0.9,0.0948683298050514,2.31155933931178,0.148501573801376,3.17706050966127,0.277667107195291,1.55029866104724,0.142316149728586,0.628604709427022,0.200407155456339,2.94903321626639,0.46981693525028,0.9,1,6.45532649732,0.235018505066592,0,0,33.849889225049,1.35922686299698,,,,,,"conditional on successful intervals"
"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge",1,200,2000,"ridge","nonprognostic",0,1,0,"dictionary","none","average","pointwise conditional trial percentile bootstrap",10,10,0,0,0,10,10,200,200,0.0406097627331406,0.0766932594301328,0.233636164168566,0.0579297773591187,1,0,1.42723645553212,0.0928404573580548,2.65002421250608,0.181047550160821,0.877058043839245,0.0856872487578045,0.628604709427022,0.200407155456339,2.94903321626639,0.46981693525028,0.9,1,6.45532649732,0.235018505066592,0,0,33.849889225049,1.35922686299698,,,,,,"conditional on successful intervals"
"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge",1,200,2000,"ridge","nonprognostic",0,1,0,"dictionary","none","below_zero","pointwise conditional trial percentile bootstrap",10,10,0,0,0,10,10,200,200,0.043420206222384,0.128114466567757,0.386788266631581,0.0795029484461425,0.8,0.126491106406735,1.33077120673191,0.0610357857228468,1.72626759732071,0.11466621843295,0.537730030819358,0.0751326295139583,0.628604709427022,0.200407155456339,2.94903321626639,0.46981693525028,0.9,1,6.45532649732,0.235018505066592,0,0,33.849889225049,1.35922686299698,,,,,,"conditional on successful intervals"
"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge",1,200,2000,"ridge","nonprognostic",0,1,0,"dictionary","none","integrated","pointwise conditional trial percentile bootstrap",10,10,0,0,0,0,0,200,200,,,0.842778534740062,0.125393111925201,,,,,,,,,0.628604709427022,0.200407155456339,2.94903321626639,0.46981693525028,0.9,,6.45532649732,0.235018505066592,0,0,33.849889225049,1.35922686299698,,,,,,"conditional on successful intervals"
"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge",1,200,2000,"ridge","nonprognostic",0,1,0,"dictionary","none","profile_minus1","pointwise conditional trial percentile bootstrap",10,10,0,0,0,10,10,200,200,0.107979229351903,0.172271005831572,0.527972735113685,0.109102675799656,0.8,0.126491106406735,1.59293539852706,0.0891638329595277,1.79154569871452,0.118805702098238,0.680478566015111,0.0942924659461698,0.628604709427022,0.200407155456339,2.94903321626639,0.46981693525028,0.9,1,6.45532649732,0.235018505066592,0,0,33.849889225049,1.35922686299698,,,,,,"conditional on successful intervals"
"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge",1,200,2000,"ridge","nonprognostic",0,1,0,"dictionary","none","profile_plus1","pointwise conditional trial percentile bootstrap",10,10,0,0,0,10,10,200,200,-0.0267597038856228,0.23540253463296,0.706714413010405,0.233485537613217,0.9,0.0948683298050514,2.42975175881926,0.150544379256931,2.86301261277912,0.242368554663032,1.55047604613072,0.149543734871597,0.628604709427022,0.200407155456339,2.94903321626639,0.46981693525028,0.9,1,6.45532649732,0.235018505066592,0,0,33.849889225049,1.35922686299698,,,,,,"conditional on successful intervals"
"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge",1,200,2000,"ridge","nonprognostic",0,1,0,"dictionary","none","profile_zero","pointwise conditional trial percentile bootstrap",10,10,0,0,0,10,10,200,200,0.0406097627331401,0.0766932594301328,0.233636164168565,0.0579297773591186,1,0,1.42723645553212,0.0928404573580547,2.65002421250608,0.181047550160821,0.877058043839245,0.0856872487578044,0.628604709427022,0.200407155456339,2.94903321626639,0.46981693525028,0.9,1,6.45532649732,0.235018505066592,0,0,33.849889225049,1.35922686299698,,,,,,"conditional on successful intervals"
"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge",1,200,2000,"ridge","nonprognostic",0,1,0,"dictionary","oracle","above_zero","pointwise conditional trial percentile bootstrap",10,10,0,0,0,10,10,200,200,-0.00439516428909867,0.063970323279175,0.191961292486552,0.0339620132245178,0.8,0.126491106406735,0.585916942211705,0.0281204616546915,0.822303451759738,0.0916190214453476,-0.175343736052834,0.0595567802735732,-0.0348442087446781,0.0226425844554482,0.757204458608178,0.102089596839742,0.3,0.2,0.810570220240008,0.0172578211833439,0,0,4.27353704880273,1.35922686299698,,,,,,"conditional on successful intervals"
"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge",1,200,2000,"ridge","nonprognostic",0,1,0,"dictionary","oracle","average","pointwise conditional trial percentile bootstrap",10,10,0,0,0,10,10,200,200,0.0382260246921176,0.0281411877205858,0.0926745217451356,0.0132097786927138,1,0,0.445176664625308,0.0312762378946073,0.818812678298233,0.0515059174867689,-0.105001747067566,0.0279858902728817,-0.0348442087446781,0.0226425844554482,0.757204458608178,0.102089596839742,0.3,0.1,0.810570220240008,0.0172578211833439,0,0,4.27353704880273,1.35922686299698,,,,,,"conditional on successful intervals"
"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge",1,200,2000,"ridge","nonprognostic",0,1,0,"dictionary","oracle","below_zero","pointwise conditional trial percentile bootstrap",10,10,0,0,0,10,10,200,200,0.0808472136733362,0.033221975936625,0.128333819100599,0.0274726982467483,1,0,0.623592510054226,0.0358375526643877,0.800682465160382,0.0479927773009456,-0.169448665858328,0.0478185451615698,-0.0348442087446781,0.0226425844554482,0.757204458608178,0.102089596839742,0.3,0.1,0.810570220240008,0.0172578211833439,0,0,4.27353704880273,1.35922686299698,,,,,,"conditional on successful intervals"
"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge",1,200,2000,"ridge","nonprognostic",0,1,0,"dictionary","oracle","integrated","pointwise conditional trial percentile bootstrap",10,10,0,0,0,0,0,200,200,,,0.216394871581805,0.0202284567900825,,,,,,,,,-0.0348442087446781,0.0226425844554482,0.757204458608178,0.102089596839742,0.3,,0.810570220240008,0.0172578211833439,0,0,4.27353704880273,1.35922686299698,,,,,,"conditional on successful intervals"
"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge",1,200,2000,"ridge","nonprognostic",0,1,0,"dictionary","oracle","profile_minus1","pointwise conditional trial percentile bootstrap",10,10,0,0,0,10,10,200,200,0.0942354099758691,0.0368646307825128,0.145297355508967,0.0276334124688063,1,0,0.710854843135933,0.0365331818353019,0.797788332987761,0.0492869998410864,-0.201601989376012,0.0562528260956941,-0.0348442087446781,0.0226425844554482,0.757204458608178,0.102089596839742,0.3,0.2,0.810570220240008,0.0172578211833439,0,0,4.27353704880273,1.35922686299698,,,,,,"conditional on successful intervals"
